prompt_idx,prompt,u,length,unique_ratio,entropy,repetition,self_bleu,embedding_sim
1,of reflectance over all solar angles in a given period. The temporal resolution may range from seconds (as obtained fro,0.75,102.0,0.9705882352941174,4.584199449721921,0.0,1.0,1.000000238418579
1,of reflectance over all solar angles in a given period. The temporal resolution may range from seconds (as obtained fro,0.8,103.0,0.9805825242718449,4.607810651120512,0.0,1.0,0.9999999403953552
1,of reflectance over all solar angles in a given period. The temporal resolution may range from seconds (as obtained fro,0.85,102.0,0.980392156862745,4.59779057090937,0.0,1.0,1.000000238418579
1,of reflectance over all solar angles in a given period. The temporal resolution may range from seconds (as obtained fro,0.9,103.0,1.0,4.634728988229636,0.0,1.0,1.000000238418579
1,of reflectance over all solar angles in a given period. The temporal resolution may range from seconds (as obtained fro,0.95,103.0,1.0,4.634728988229636,0.0,1.0,1.000000238418579
1,of reflectance over all solar angles in a given period. The temporal resolution may range from seconds (as obtained fro,1.0,111.0,0.9729729729729728,4.672062786146935,0.0,1.0,0.9999999403953552
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.0,104.0,0.29807692307692313,3.2938049889513907,0.0,1.0,1.0000001192092896
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.05,104.0,0.41346153846153844,3.3587460635478417,0.0,1.0,1.0000001192092896
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.1,104.0,0.3653846153846153,3.2180473284831885,0.0,1.0,1.0000001192092896
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.15,104.0,0.47115384615384626,3.660764104633428,0.009615384615384614,1.0,1.0
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.2,103.0,0.5242718446601943,3.72080795429232,0.0,1.0,0.9999998807907104
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.25,104.0,0.6153846153846153,3.85772200251751,0.009615384615384614,1.0,0.9999998807907104
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.3,104.0,0.5865384615384616,3.843418906163019,0.057692307692307696,1.0,0.9999999403953552
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.35,104.0,0.6442307692307694,3.9710013295131326,0.009615384615384614,1.0,1.000000238418579
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.4,104.0,0.6346153846153847,3.9415255824577455,0.01923076923076923,1.0,1.0000001192092896
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.45,104.0,0.7019230769230769,4.096107063794361,0.0,1.0,1.0000003576278687
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.5,104.0,0.7307692307692306,4.186985804069588,0.0,1.0,1.0
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.55,103.0,0.7864077669902911,4.286308547591771,0.0,1.0,1.000000238418579
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.6,104.0,0.7692307692307694,4.258665803582701,0.0,1.0,0.9999999403953552
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.65,104.0,0.8269230769230769,4.362036542192013,0.0,1.0,1.0000003576278687
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.7,104.0,0.8365384615384615,4.392628929354248,0.0,1.0,1.0000001192092896
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.75,105.0,1.0,4.653960350157523,0.0,1.0,1.0000003576278687
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.8,104.0,1.0,4.644390899141372,0.0,1.0,0.9999998807907104
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.85,106.0,0.9811320754716982,4.637282596732447,0.009433962264150943,1.0,1.0000004768371582
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.9,106.0,0.9905660377358491,4.650360845422258,0.0,1.0,0.9999998807907104
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,0.95,105.0,0.9904761904761905,4.640757546718288,0.0,1.0,0.9999999403953552
2,glish writers. The Roman form is used in most printed material; it consists of a small loop with an arc ove,1.0,116.0,0.9568965517241381,4.689325363956672,0.0,1.0,1.0
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.0,99.0,0.2121212121212121,2.786143000106014,0.0,1.0,0.9999999403953552
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.05,99.0,0.3535353535353536,3.2584861835954344,0.0,1.0,1.0000003576278687
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.1,99.0,0.4545454545454546,3.5635063182759525,0.010101010101010104,1.0,1.0
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.15,99.0,0.4545454545454546,3.537898377976229,0.010101010101010104,1.0,1.0000001192092896
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.2,99.0,0.4646464646464647,3.6510240547413604,0.0,1.0,1.0000001192092896
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.25,99.0,0.6565656565656568,3.98574151969522,0.010101010101010104,1.0,1.000000238418579
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.3,99.0,0.6262626262626263,3.9387402349438347,0.0,1.0,1.0
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.35,99.0,0.585858585858586,3.8939982178942536,0.0,1.0,1.0000001192092896
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.4,99.0,0.606060606060606,3.833854813984029,0.0,1.0,0.9999998807907104
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.45,99.0,0.696969696969697,4.091193668973146,0.0,1.0,1.000000238418579
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.5,99.0,0.7373737373737372,4.119898822420437,0.0,1.0,1.0000005960464478
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.55,99.0,0.6565656565656568,3.909042904670495,0.0,1.0,1.0000001192092896
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.6,99.0,0.7676767676767677,4.184628354358165,0.0,1.0,1.0000001192092896
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.65,99.0,0.8080808080808082,4.239648070910692,0.0,1.0,0.9999997019767761
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.7,99.0,0.7878787878787877,4.195199023929164,0.010101010101010104,1.0,1.0000001192092896
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.75,99.0,0.8181818181818181,4.278517657239037,0.0,1.0,1.0
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.8,99.0,0.9393939393939394,4.50581667528122,0.0,1.0,1.000000238418579
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.85,99.0,0.9191919191919193,4.472525393806425,0.0,1.0,1.000000238418579
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.9,99.0,0.8686868686868687,4.357250162521409,0.0,1.0,1.0000004768371582
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,0.95,104.0,0.9711538461538461,4.604401638724452,0.009615384615384614,1.0,0.9999999403953552
3,ted States Supreme Court cases of Baker v. Carr (1962) and Reynolds v. Sims,1.0,110.0,0.9454545454545455,4.624864309731331,0.0,1.0,1.0
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.0,144.0,0.611111111111111,4.234752902437011,0.01388888888888889,1.0,0.9999999403953552
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.05,144.0,0.5277777777777779,3.9731485726054934,0.034722222222222224,1.0,1.0
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.1,144.0,0.4930555555555555,3.803663600248261,0.04166666666666666,1.0,1.0000001192092896
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.15,144.0,0.5347222222222221,4.099201083499469,0.006944444444444445,1.0,1.0000001192092896
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.2,144.0,0.6041666666666665,4.180463513290574,0.0,1.0,1.0000003576278687
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.25,141.0,0.4751773049645391,3.828719326732565,0.0,1.0,1.0000001192092896
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.3,144.0,0.6805555555555556,4.339396483214439,0.01388888888888889,1.0,0.9999998211860657
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.35,144.0,0.6458333333333335,4.138278693447985,0.0,1.0,1.000000238418579
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.4,143.0,0.6783216783216783,4.320190202890926,0.006993006993006995,1.0,1.000000238418579
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.45,144.0,0.7430555555555556,4.500189127626084,0.0,1.0,1.0000001192092896
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.5,144.0,0.7569444444444444,4.545554442457431,0.0,1.0,1.0000004768371582
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.55,141.0,0.7659574468085106,4.5080388004307705,0.0,1.0,1.0
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.6,145.0,0.8482758620689654,4.7228056522681765,0.013793103448275862,1.0,1.0000001192092896
4,"Gentili and Giuseppe Paione. Rome: Edizione dell'Ateneo e Bizzarri.  Anthony Edwards (1985a), ""Achilles in the Underworld: Iliad, Odyssey, and Æthiopis"". Greek, Roman, and Byzantine Studie",0.65,144.0,0.7847222222222221,4.6197303823624765,0.006944444444444445,1.0,1.0000001192092896
